,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,Gini coefficient
2251,43,Switzerland,10,0.0,2015-10-18,201510,43320,Social Democratic Party of Switzerland,SPS/PSS,30,,339,5,2018.0,0.864,0.636,18.841,0.0,,43.0,200.0,1,131,2023-1,130.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.769,4.615,0.0,0.0,1.538,3.077,0.0,0.0,0.0,0.0,0.0,0.0,6.154,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385,5.385,0.0,0.0,0.0,0.0,4.615,0.0,17.692,25.385,0.0,4.615,0.0,0.769,0.769,0.0,2.308,0.0,0.0,0.0,0.0,12.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538,3.077,0.0,0.0,0.0,6.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.923,9.231,0.0,43.077,0.0,2023a,LUJPID,0.32306957
2252,43,Switzerland,10,0.0,2015-10-18,201510,43420,FDP.The Liberals,FDP/PLR,40,,339,5,2018.0,0.864,0.636,16.397,0.0,,33.0,200.0,6,131,2023-1,111.0,0.901,1.802,0.0,0.0,0.0,0.0,0.901,6.306,0.0,5.405,6.306,9.91,10.811,0.0,0.0,4.505,0.0,4.505,0.0,8.108,0.901,0.0,2.703,0.0,0.0,0.0,0.0,0.0,0.0,9.91,1.802,0.0,0.0,0.0,0.0,0.0,4.505,0.0,0.0,0.0,0.0,2.703,0.0,9.009,0.0,0.0,0.0,3.604,0.0,0.901,2.703,1.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009,0.901,9.009,0.0,0.0,1.802,8.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009,0.0,0.0,0.0,3.604,0.0,0.0,0.0,0.901,0.0,0.0,0.0,2.703,0.0,0.0,0.0,6.306,2.703,0.901,0.0,0.901,2023a,YX8YVP,0.32306957
2253,43,Switzerland,10,0.0,2015-10-18,201510,43520,Christian Democratic People’s Party of Switzerland,CVP/PDC,50,,339,5,2018.0,0.864,0.636,11.716,0.0,,28.0,200.0,1,131,2023-1,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799,1.799,0.0,0.36,0.36,0.719,0.0,0.0,3.597,1.079,1.079,0.0,3.597,0.719,2.878,5.755,0.0,0.0,0.0,0.36,0.0,0.0,0.36,7.914,0.0,0.719,0.0,0.0,0.0,4.317,0.0,0.719,17.626,2.518,2.518,0.0,4.676,2.878,1.439,1.799,12.23,1.799,2.878,3.597,1.079,0.0,0.0,6.115,0.0,0.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.719,0.0,0.0,0.0,3.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.439,3.237,0.0,2.878,12.23,0.0,1.799,0.0,0.0,2.878,0.0,0.0,3.597,0.0,0.0,0.0,0.36,5.755,0.719,18.345,0.0,2023a,IH84HB,0.32306957
2254,43,Switzerland,10,0.0,2015-10-18,201510,43530,Protestant People’s Party of Switzerland,EVP/PEV,50,,339,5,2018.0,0.864,0.636,1.895,0.0,,2.0,200.0,6,131,2023-1,555.0,4.685,1.441,0.0,0.0,1.261,1.441,0.0,2.883,0.0,0.541,1.081,3.604,2.162,0.36,0.0,0.721,2.703,1.622,1.081,0.0,0.36,0.36,5.405,0.0,0.18,0.901,0.18,0.0,0.0,0.0,7.568,3.423,0.721,2.703,0.0,6.667,9.73,0.36,2.703,5.586,1.802,3.784,0.18,0.541,3.243,6.126,0.0,2.703,1.622,1.802,0.36,2.342,0.0,1.802,0.18,0.0,1.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081,2.523,0.36,0.0,0.36,1.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,0.0,0.541,0.0,3.243,2.703,4.324,1.622,0.0,0.541,1.261,0.0,0.0,0.36,0.0,1.802,0.0,-7.027,8.829,3.063,8.288,1.441,2023a,SWCT8R,0.32306957
2255,43,Switzerland,10,0.0,2015-10-18,201510,43810,Swiss People’s Party,SVP/UDC,70,,339,5,2018.0,0.864,0.636,29.386,0.0,,65.0,200.0,1,131,2023-1,1329.0,0.226,0.0,0.0,0.0,4.214,0.075,0.075,1.204,0.15,6.245,4.966,1.58,2.032,0.0,0.0,2.634,0.0,5.418,0.0,2.784,10.008,1.43,4.816,0.0,0.0,0.0,0.677,0.0,0.0,0.15,7.299,0.075,0.0,0.527,0.0,0.451,1.354,2.558,0.527,1.279,4.966,1.505,0.0,8.126,0.226,5.493,0.0,5.944,1.053,0.376,4.816,0.527,0.0,3.687,0.376,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,1.204,0.075,0.0,0.828,2.408,0.376,0.0,0.0,0.0,0.0,0.0,0.451,1.129,6.998,0.0,0.226,5.944,0.15,1.053,0.0,0.376,0.0,0.0,0.301,4.515,0.0,3.687,0.0,35.214,4.891,10.534,1.806,0.15,2023a,KFUBHS,0.32306957
2256,43,Switzerland,10,0.0,2015-10-18,201510,43811,Conservative Democratic Party of Switzerland,BDP/PBD,60,,339,5,2018.0,0.864,0.636,4.104,0.0,,7.0,200.0,1,131,2023-1,329.0,0.0,0.0,0.0,0.0,3.951,0.0,0.0,12.462,1.824,1.52,0.912,1.52,2.736,0.0,0.0,1.824,0.304,4.255,0.0,0.608,1.824,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,2.128,0.0,2.736,3.04,0.608,6.079,9.726,1.824,4.559,0.0,1.52,1.52,0.0,1.52,7.599,0.912,0.608,1.216,0.304,0.0,0.608,1.216,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,1.216,2.432,0.0,0.0,0.304,0.608,0.0,0.0,0.0,0.0,0.0,0.0,2.736,0.304,1.216,0.0,1.52,7.599,0.0,0.912,0.0,0.608,0.0,0.0,0.0,1.216,0.0,0.608,0.0,-10.638,2.736,3.951,15.805,0.0,2023a,3E458A,0.32306957
2257,43,Switzerland,10,0.0,2015-10-18,201510,43902,Geneva Citizens' Movement,MCG,90,,339,5,2018.0,0.864,0.636,0.325,0.0,,1.0,200.0,1,131,2023-1,21.0,0.0,0.0,0.0,0.0,4.762,0.0,0.0,0.0,0.0,0.0,9.524,4.762,4.762,0.0,0.0,0.0,0.0,4.762,0.0,4.762,0.0,4.762,0.0,0.0,0.0,9.524,0.0,4.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.524,0.0,0.0,19.048,0.0,9.524,0.0,9.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762,0.0,0.0,0.0,0.0,4.762,4.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762,14.286,0.0,0.0,9.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.381,0.0,0.0,0.0,0.0,2023a,BEIVRY,0.32306957
2338,51,United Kingdom,10,10.0,2015-05-07,201505,51110,Green Party of England and Wales,GPEW,10,,319,4,2015.0,0.829,0.72,3.8,0.0,,1.0,650.0,1,110,2023-1,2233.0,0.896,0.0,0.0,0.0,0.224,1.03,0.896,4.299,0.806,0.224,0.403,2.418,2.687,0.045,0.672,2.463,0.0,0.269,0.851,1.388,0.0,0.09,6.852,0.0,0.0,0.09,0.0,0.851,0.313,0.09,1.299,0.627,3.09,0.045,0.0,7.479,19.749,0.627,16.838,10.793,0.045,3.896,0.0,0.045,0.0,0.134,0.0,0.179,3.403,0.537,0.0,2.866,0.0,0.09,0.0,0.0,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.109,7.479,0.045,27.631,1.926,2023a,4DO9TC,0.33311963
2339,51,United Kingdom,10,10.0,2015-05-07,201505,51210,We Ourselves,SF,20,,319,4,2015.0,0.829,0.72,0.573,0.0,,4.0,650.0,1,110,2023-1,272.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471,0.0,2.206,0.0,0.0,3.676,3.309,0.0,2.574,15.809,0.0,1.471,0.0,0.735,0.0,5.882,0.735,0.0,0.368,0.0,0.0,0.0,0.0,3.676,4.044,0.735,0.0,0.0,0.0,0.368,0.735,0.735,9.559,9.559,0.0,1.103,0.0,0.0,22.059,0.0,0.0,0.0,2.574,1.103,0.0,5.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.559,1.471,0.0,19.118,1.471,2023a,SOCV2O,0.33311963
2340,51,United Kingdom,10,10.0,2015-05-07,201505,51320,Labour Party,Labour,30,,319,4,2015.0,0.829,0.72,30.415,0.0,,232.0,650.0,1,110,2023-1,1009.0,0.0,0.198,0.0,0.0,3.072,0.892,0.595,3.37,2.874,0.0,0.099,2.478,4.361,0.0,0.892,5.352,0.0,0.694,0.099,0.297,0.297,0.793,8.127,0.396,0.297,0.099,0.0,0.099,0.991,1.288,4.757,1.189,0.297,4.262,0.0,0.198,4.262,1.883,5.748,12.785,0.595,4.361,0.0,3.667,0.0,0.0,0.099,7.73,2.081,0.099,0.595,6.938,0.0,0.496,0.0,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.137,9.713,4.559,18.533,1.487,2023a,2XDMG9,0.33311963
2341,51,United Kingdom,10,10.0,2015-05-07,201505,51340,Social Democratic and Labour Party,SDLP,30,,319,4,2015.0,0.829,0.72,0.325,0.0,,3.0,650.0,1,110,2023-1,407.0,0.0,0.0,0.0,0.0,0.246,0.737,0.491,1.72,5.16,0.491,0.0,1.966,1.966,0.0,0.0,4.914,0.0,0.0,0.983,0.0,0.0,1.72,2.703,0.0,0.0,0.0,0.0,0.491,0.0,5.651,3.931,0.491,0.0,0.0,0.0,1.229,5.651,3.931,13.514,16.216,0.0,3.931,0.0,0.0,2.457,0.0,0.246,2.211,2.211,4.668,0.0,3.44,0.0,6.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.342,3.194,0.0,29.73,1.229,2023a,OHIS8Z,0.33311963
2342,51,United Kingdom,10,10.0,2015-05-07,201505,51421,Liberal Democrats,LibDems,40,,319,4,2015.0,0.829,0.72,7.861,0.0,,8.0,650.0,1,110,2023-1,1917.0,1.304,0.156,0.0,0.0,2.243,0.782,1.043,3.86,2.66,0.0,0.782,7.512,4.225,0.0,0.522,3.756,0.0,1.252,0.0,0.104,0.469,1.252,6.416,0.104,0.156,0.365,0.0,0.0,0.156,1.513,4.538,0.522,0.104,1.826,0.0,2.608,9.859,0.574,15.232,10.12,0.313,4.486,0.0,0.365,0.0,0.156,0.052,3.391,0.73,0.469,0.104,2.4,0.0,1.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.067,7.042,2.295,25.352,1.826,2023a,WULURL,0.33311963
2343,51,United Kingdom,10,10.0,2015-05-07,201505,51620,Conservative Party,Conservatives,60,,319,4,2015.0,0.829,0.72,36.882,0.0,,330.0,650.0,1,110,2023-1,1588.0,0.0,0.378,0.0,0.126,4.219,0.378,0.252,3.401,0.567,0.0,4.597,1.511,1.259,0.315,0.945,4.219,0.0,2.582,0.252,0.378,1.259,2.645,4.975,5.856,0.0,0.378,0.0,0.063,0.567,2.141,5.605,0.567,0.0,3.338,0.0,0.882,4.093,2.141,4.66,8.69,1.763,5.164,0.0,4.156,0.0,0.819,0.0,8.438,2.204,0.126,0.378,1.574,0.756,1.322,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.574,11.398,4.597,13.35,0.63,2023a,G6L75Q,0.33311963
2344,51,United Kingdom,10,10.0,2015-05-07,201505,51621,Ulster Unionist Party,UUP,60,,319,4,2015.0,0.829,0.72,0.374,0.0,,2.0,650.0,1,110,2023-1,417.0,0.0,0.719,0.0,0.0,4.556,0.0,0.0,0.0,0.719,0.24,2.638,0.0,0.719,0.0,0.0,0.24,0.0,1.918,0.0,0.0,0.0,6.715,3.357,0.0,0.48,0.0,0.0,0.0,0.0,6.954,3.837,1.199,0.0,1.679,0.0,2.878,8.633,0.0,13.189,14.149,0.0,3.118,0.0,6.954,2.158,0.0,0.24,4.077,1.679,3.357,1.199,0.0,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.118,4.556,1.679,27.338,0.0,2023a,Y562XE,0.33311963
2345,51,United Kingdom,10,10.0,2015-05-07,201505,51901,The Party of Wales,PC,90,,319,4,2015.0,0.829,0.72,0.591,0.0,,3.0,650.0,1,110,2023-1,776.0,1.031,0.0,0.0,0.0,0.902,1.16,0.644,2.062,0.902,0.644,0.387,1.031,2.577,0.129,0.515,7.474,0.0,0.387,0.0,0.515,0.0,1.418,6.186,0.258,0.129,0.258,0.0,0.258,0.129,1.289,6.314,1.16,1.546,0.0,0.0,0.902,6.314,5.412,13.531,11.727,0.0,3.479,0.0,0.258,2.191,0.0,0.0,0.129,4.253,5.541,0.0,3.995,0.0,2.835,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.418,7.603,0.0,25.258,1.804,2023a,E3A4RR,0.33311963
2346,51,United Kingdom,10,10.0,2015-05-07,201505,51902,Scottish National Party,SNP,90,,319,4,2015.0,0.829,0.72,4.733,0.0,,56.0,650.0,1,110,2023-1,892.0,0.0,0.0,0.0,0.0,2.018,1.794,0.112,1.233,2.466,0.0,0.112,1.233,2.354,0.0,0.336,11.435,0.0,0.336,0.0,1.009,0.0,6.054,7.623,2.242,1.121,0.448,0.0,0.224,2.691,1.794,5.717,1.906,0.785,1.794,0.0,1.682,3.587,1.009,8.296,13.901,0.0,4.372,0.0,0.112,2.354,0.0,0.0,2.691,0.112,0.224,0.0,2.915,0.0,1.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.664,11.771,1.794,22.197,1.906,2023a,JW4JFA,0.33311963
2347,51,United Kingdom,10,10.0,2015-05-07,201505,51903,Democratic Unionist Party,DUP,90,,319,4,2015.0,0.829,0.72,0.6,0.0,,8.0,650.0,1,110,2023-1,229.0,0.873,0.0,0.0,0.0,1.31,0.0,1.31,0.0,0.0,0.0,1.31,0.0,3.493,1.31,3.93,3.493,3.057,9.607,0.437,2.62,0.437,5.24,2.62,0.0,0.0,0.0,0.0,0.0,0.0,11.354,3.057,0.0,0.0,0.873,0.0,0.0,0.437,0.0,9.607,5.677,0.873,3.493,0.0,19.214,2.183,0.0,0.0,0.873,0.873,0.0,0.0,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.594,2.62,1.31,15.284,1.31,2023a,DM37JN,0.33311963
2348,51,United Kingdom,10,10.0,2015-05-07,201505,51951,United Kingdom Independence Party,UKIP,95,,319,4,2015.0,0.829,0.72,12.629,0.0,,1.0,650.0,1,110,2023-1,1348.0,0.0,0.223,0.0,0.0,4.674,1.187,0.148,0.964,0.668,1.261,16.469,0.964,1.78,0.0,0.074,2.077,0.0,3.19,0.816,0.742,0.816,3.709,5.193,1.039,0.0,2.893,0.593,0.148,0.223,0.0,0.89,0.148,0.297,1.113,0.0,2.671,1.484,0.964,3.487,15.134,1.335,5.193,0.0,8.457,0.0,0.148,0.0,4.822,0.223,0.0,0.742,1.409,0.0,1.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.789,6.38,1.929,18.62,1.335,2023a,RXZVXA,0.33311963
3637,81,Croatia,0,10.0,2015-11-08,201511,81032,Croatia is growing,,30,,279,5,2016.0,0.916,0.826,31.402,0.0,,56.0,151.0,8,111,2023-1,522.0,0.192,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.766,0.0,0.0,1.533,0.192,0.0,0.0,3.257,0.0,4.598,1.724,0.0,0.0,5.364,1.533,0.0,0.383,0.0,0.0,1.533,2.874,10.153,9.962,0.575,0.0,2.49,0.0,0.0,5.556,3.831,3.64,13.793,0.0,6.13,0.0,0.0,0.0,0.0,0.0,2.682,3.257,0.958,0.0,7.471,0.0,2.299,0.0,1.149,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,1.341,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682,0.0,3.257,0.0,0.958,0.0,0.0,0.0,0.0,0.0,2.299,0.0,-12.835,2.107,2.49,17.433,0.0,2023a,7FBMMJ,0.31115314
3638,81,Croatia,0,10.0,2015-11-08,201511,81061,Patriotic Coalition,,60,,279,5,2016.0,0.916,0.826,32.592,0.0,,59.0,151.0,8,111,2023-1,396.0,0.0,2.778,0.0,0.0,1.768,0.0,0.0,2.778,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.0,6.566,0.253,0.0,0.505,12.626,1.263,0.0,0.758,0.758,0.0,1.768,0.253,4.798,13.131,0.0,0.253,1.263,0.0,0.253,3.788,2.778,2.02,9.091,0.0,3.535,0.0,4.798,0.0,4.293,0.0,5.303,0.758,0.505,0.0,4.545,0.0,3.788,0.253,0.758,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,4.798,0.0,0.0,0.0,5.303,0.0,0.758,0.0,0.505,0.0,0.0,0.0,0.0,0.0,3.788,0.0,9.091,1.263,1.768,11.111,0.0,2023a,BA9AOD,0.31115314
